acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
66965,ONF | NFB,Q22639250,RON FABER,FLAMENCO AT 5.15,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,MAKING BABIES,THE TREE OF GUERNICA,18
66965,ONF | NFB,Q22639250,RON FABER,MAPLE SUGAR,THE TREE OF GUERNICA,26
66965,ONF | NFB,Q22639250,RON FABER,PARADISE LOST,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,UNDER THE WEATHER,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,THE JOY OF WINTER,THE TREE OF GUERNICA,54
66965,ONF | NFB,Q22639250,RON FABER,TIGER ON A TIGHT LEASH,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,WET EARTH AND WARM PEOPLE (TEFC),THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,BEYOND THE BLUE MEANIES: THE ANIMATION OF PAUL DRIESSEN,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,MY FINANCIAL CAREER,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,WHY MEN RAPE,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,KINDERGARTEN,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,STAMP OF APPROVAL,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,A RESEARCH BRIEF. NO. 3,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,EVOLUTION,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,I WANT TO BE AN ENGINEER,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,CANADIAN LANDSCAPE,THE TREE OF GUERNICA,26
66965,ONF | NFB,Q22639250,RON FABER,THE WHITE SHIP,THE TREE OF GUERNICA,47
66965,ONF | NFB,Q22639250,RON FABER,WHERE MRS. WHALLEY LIVES,THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,LINES VERTICAL,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,MOTHERS ARE PEOPLE,THE TREE OF GUERNICA,47
66965,ONF | NFB,Q22639250,RON FABER,CANADIAN PROFILE,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,EYES ON CANADA,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,TRACKER,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,OK...CAMERA,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,PAUL TOMKOWICZ: STREET RAILWAY SWITCHMAN,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,VITAMIN WISE,THE TREE OF GUERNICA,25
66965,ONF | NFB,Q22639250,RON FABER,CHILDREN'S SONG GAMES,THE TREE OF GUERNICA,24
66965,ONF | NFB,Q22639250,RON FABER,BACK ALLEY BLUE,THE TREE OF GUERNICA,23
66965,ONF | NFB,Q22639250,RON FABER,HOW WINGS ARE ATTACHED TO THE BACKS OF ANGELS,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,RAW MATERIAL,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,TIME PIECE,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,IN SEARCH OF THE BOWHEAD WHALE,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,HAVE I EVER LIED TO YOU BEFORE?,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,ETHIOPIAN MOSAIC,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,RICHES OF THE EARTH. REV. ED.,THE TREE OF GUERNICA,48
66965,ONF | NFB,Q22639250,RON FABER,THE FOREST: PULP LOGGER,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,ONCE UPON A PRIME TIME,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,IF YOU WANT A GIRL LIKE ME,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,BANNERFILM,THE TREE OF GUERNICA,20
66965,ONF | NFB,Q22639250,RON FABER,RIGHTS FROM THE HEART. PART 3,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,EN ROULANT MA BOULE. A LA CLAIRE FONTAINE.,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,ONE MAN,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,WARDENS OF WATERTON,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,CANADA'S ATOM GOES TO WORK,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,UNDER THE RAINBOW,THE TREE OF GUERNICA,49
66965,ONF | NFB,Q22639250,RON FABER,WOVEN IN TIME,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,THE SPRING AND FALL OF NINA POLANSKI,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,FOR LAND'S SAKE,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,A FIGGY DUFF CHRISTMAS,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,ALOUD / BAGATELLE,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,THE CITY AND THE FUTURE,THE TREE OF GUERNICA,51
66965,ONF | NFB,Q22639250,RON FABER,LINES - HORIZONTAL,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,BAXTER EARNS HIS WINGS,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,AFTER WORK,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,"SCIENCE, SEEDBED OF INDUSTRY",THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,THE LONG HAUL MEN,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,DARK LULLABIES,THE TREE OF GUERNICA,18
66965,ONF | NFB,Q22639250,RON FABER,POISON IVY,THE TREE OF GUERNICA,20
66965,ONF | NFB,Q22639250,RON FABER,SUB-IGLOO,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,NO MORE HIROSHIMA,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,ABOUT FLOWERS,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,UNE JOB STEADY - UN BON BOSS,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,JENNY,THE TREE OF GUERNICA,16
66965,ONF | NFB,Q22639250,RON FABER,"64,000,000 YEARS AGO",THE TREE OF GUERNICA,25
66965,ONF | NFB,Q22639250,RON FABER,ADVENTURES,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,OCTOPUS HUNT,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,SCOGGIE,THE TREE OF GUERNICA,22
66965,ONF | NFB,Q22639250,RON FABER,IS IT HOT IN HERE?: A FILM ABOUT MENOPAUSE,THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,HEALING,THE TREE OF GUERNICA,15
66965,ONF | NFB,Q22639250,RON FABER,MISTER MAYOR,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,FOLK SONG FANTASY,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,OLYMPIC SWIMMERS,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,THE STORY OF A VIOLIN,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,LIFE ON ICE,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,NEW LOOK FOR NALEDI: UPGRADING A SQUATTER SETTLEMENT,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,CRAFTS OF MY PROVINCE,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,TAPPING CANADA'S RESOURCES,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,LET'S LOOK AT WEEDS,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,STICKS AND STONES,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,HONEY BEES AND POLLINATION,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,FACE,THE TREE OF GUERNICA,17
66965,ONF | NFB,Q22639250,RON FABER,SHADOW ON THE PRAIRIE,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,CHRISTMAS CRACKER,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,THE BEACH,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,WARP AND WEFT,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,"LUNA, LUNA, LUNA",THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,HELICOPTER CANADA,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,RIDEAU CANAL: REFLECTIONS,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,SANTA CLAUS IS COMING TONIGHT,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,NORTH CHINA FACTORY,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,COLD PIZZA,THE TREE OF GUERNICA,20
66965,ONF | NFB,Q22639250,RON FABER,STRAVINSKY,THE TREE OF GUERNICA,13
66965,ONF | NFB,Q22639250,RON FABER,CORNET AT NIGHT,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,LE JONGLEUR,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,THE GENERAL FOREMAN,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,BUSH DOCTOR,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,THE STORY OF CINDERELLA,THE TREE OF GUERNICA,51
66965,ONF | NFB,Q22639250,RON FABER,ABOUT CONCEPTION AND CONTRACEPTION,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,OPUS 3: VARIATIONS ON A RANDOM STRUCTURE,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,BIRDS OF THE SEASHORE,THE TREE OF GUERNICA,49
66965,ONF | NFB,Q22639250,RON FABER,MAKING A DECISION IN THE FAMILY,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,MAC'S MILL,THE TREE OF GUERNICA,20
66965,ONF | NFB,Q22639250,RON FABER,TO SEE OR NOT TO SEE,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,DICK HICKEY: BLACKSMITH,THE TREE OF GUERNICA,24
66965,ONF | NFB,Q22639250,RON FABER,JUST A LITTLE LOVE SONG,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,THE SEA,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,LET'S ALL SING TOGETHER. NO. 2,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,THE MAN ON THE ASSEMBLY LINE,THE TREE OF GUERNICA,50
66965,ONF | NFB,Q22639250,RON FABER,TEAMWORK: PAST AND PRESENT,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,TEETH ARE TO KEEP,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,TUKTU AND THE BIG KAYAK,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,DOWN NORTH,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,JUST A LADY,THE TREE OF GUERNICA,26
66965,ONF | NFB,Q22639250,RON FABER,RUNNING TIME,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,THE BACK-BREAKING LEAF,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,THE BLACKBIRD,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,AT LONG LAST,THE TREE OF GUERNICA,25
66965,ONF | NFB,Q22639250,RON FABER,RIGHTS FROM THE HEART. PART 1,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,THE STRATFORD ADVENTURE,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,WALK DOWN ANY STREET,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,BEAD GAME = HISTOIRE DE PERLES,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,SPACE CONNECTION,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,MOTHER OF MANY CHILDREN,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,KEEPING THE OLD GAME ALIVE,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,IT'S SNOW,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,SIGHT AND SOUND,THE TREE OF GUERNICA,23
66965,ONF | NFB,Q22639250,RON FABER,DAY AFTER DAY,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,CORRELIEU (TEFC),THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,THE SAME OLD STORY,THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,TWO SISTERS,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,ALGERIA,THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,A STAR IS LOST,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,SALT,THE TREE OF GUERNICA,17
66965,ONF | NFB,Q22639250,RON FABER,CONTINUUM,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,HINDUISM,THE TREE OF GUERNICA,14
66965,ONF | NFB,Q22639250,RON FABER,"FEELING YES, FEELING NO. PARTS 1, 2 AND 3",THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,WATER: THE HAZARDOUS NECESSITY,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,CHANGE IN THE MARITIMES,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,COUNTRY FAIRS,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,"BIGHORN: ROCKY MOUNTAIN BIGHORN SHEEP, BANFF AND JASPER NATIONAL PARKS",THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,BLAKE,THE TREE OF GUERNICA,16
66965,ONF | NFB,Q22639250,RON FABER,MARK AND DONNY,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,PORTRAIT OF CANADA,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,WIND,THE TREE OF GUERNICA,8
66965,ONF | NFB,Q22639250,RON FABER,RUNNER,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,AGE OF THE BUFFALO,THE TREE OF GUERNICA,53
66965,ONF | NFB,Q22639250,RON FABER,ANYBODY'S SON WILL DO,THE TREE OF GUERNICA,24
66965,ONF | NFB,Q22639250,RON FABER,"NORMAN JEWISON, FILMMAKER",THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,SHAKTI - 'SHE IS VITAL ENERGY',THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,MASQUERADE,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,BATE'S CAR: SWEET AS A NUT,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,BLINDNESS,THE TREE OF GUERNICA,14
66965,ONF | NFB,Q22639250,RON FABER,ROAD TO INDEPENDENCE,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,"VOLCANISM: ERUPTION OF KILAUEA, HAWAII",THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,ARCTIC DOG TEAM,THE TREE OF GUERNICA,46
66965,ONF | NFB,Q22639250,RON FABER,THE THINGS I CANNOT CHANGE,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,ANGUS,THE TREE OF GUERNICA,16
66965,ONF | NFB,Q22639250,RON FABER,THE WHOLE WORLD OVER,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,TIBETAN BOOK OF THE DEAD. PART 1,THE TREE OF GUERNICA,47
66965,ONF | NFB,Q22639250,RON FABER,A TRUMPET FOR THE COMBO,THE TREE OF GUERNICA,56
66965,ONF | NFB,Q22639250,RON FABER,AT THE WINTER SEA ICE CAMP. PT. 1,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,A MAN WITH A PLAN,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,V FOR VICTORY,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,ART FOR EVERYBODY,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,THE MIGHTY STEAM CALLIOPE,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,THE PEDLAR,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,ESTUARY,THE TREE OF GUERNICA,22
66965,ONF | NFB,Q22639250,RON FABER,AT THE SPRING SEA ICE CAMP. PT. 1,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,NFB ANIMATION CLASSICS,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,"SUN, WIND AND WOOD",THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,BODY TALKING,THE TREE OF GUERNICA,19
66965,ONF | NFB,Q22639250,RON FABER,"CANADA: FIBRES, YARNS AND FABRICS",THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,TRAVEL LOG,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,WHO IS ALBERT WOO?,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,THE BALGONIE BIRDMAN,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,THE GENETIC TAKEOVER,THE TREE OF GUERNICA,55
66965,ONF | NFB,Q22639250,RON FABER,DONALD BRITTAIN: FILMMAKER,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,BOOKS FOR BEAVER RIVER,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,MOSES COADY,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,WESTERN WHEAT,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,THE ART OF THE ANIMATOR. PART 3,THE TREE OF GUERNICA,52
66965,ONF | NFB,Q22639250,RON FABER,CRIES FROM THE DEEP,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,NOBODY WAVED GOOD-BYE,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,HOLLY,THE TREE OF GUERNICA,8
66965,ONF | NFB,Q22639250,RON FABER,KLEE WYCK (TEFC),THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,NOW IS THE TIME TO PUT ON YOUR GLASSES,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,THE ENEMY WITHIN (2003) [WIDESCREEN],THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,HISTORY ON THE RUN: THE MEDIA AND THE '79 ELECTION,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,MORE MILK FOR MORE PEOPLE,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,WHALE HUNTING,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,PLAY TO LEARN,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,WANDERING SPIRIT SURVIVAL SCHOOL,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,I'M TALKING ABOUT MY LIFE (CAPTIONED),THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE FEELING OF HOSTILITY,THE TREE OF GUERNICA,45
66965,ONF | NFB,Q22639250,RON FABER,BETHUNE,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,UKRAINIAN DANCE,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE AGONY OF JIMMY QUINLAN,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,ON STAGE,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE NEW PATTERN,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,CHRISTMAS AT MOOSE FACTORY,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,THE MAN WHO LOVED MACHINES,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,AN INTRODUCTION TO THE ART OF FIGURE SKATING,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,THE VILLAGE NOTARY,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,TUKTU AND HIS ANIMAL FRIENDS,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,LITTLE WHITE CRIMES,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,CANADIAN GEOGRAPHY. NO. 1. PHYSICAL REGIONS OF CANADA,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,JOURNEY FROM ETSA,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,GRIERSON,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,FOUR SEASONS,THE TREE OF GUERNICA,25
66965,ONF | NFB,Q22639250,RON FABER,ARE PEOPLE SHEEP?,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,CADET ROUSSELLE,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,BALLET ADAGIO,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,FROM TEN TO TWELVE,THE TREE OF GUERNICA,47
66965,ONF | NFB,Q22639250,RON FABER,TIME AND TERRAIN: A STUDY IN CANADIAN GEOLOGY,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,NO BIG MONEY,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,A FIGHT FOR BREATH: EMPHYSEMA,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,ADVENTURE IN NEWFOUNDLAND,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,SYMBOL BOY,THE TREE OF GUERNICA,13
66965,ONF | NFB,Q22639250,RON FABER,THE BOY WHO TURNED OFF,THE TREE OF GUERNICA,52
66965,ONF | NFB,Q22639250,RON FABER,EYE WITNESS. NO. 86. BAR MITZVAH,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,THE THIRD PERSON,THE TREE OF GUERNICA,56
66965,ONF | NFB,Q22639250,RON FABER,LEARN TO SKI,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,[CHICKEN: INTERNATIONAL CUISINE],THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,GERMANY: KEY TO EUROPE,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,THE BEST DAMN FIDDLER FROM CALABOGIE TO KALADAR,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,LOUISBOURG [FRENCH VERSION],THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,HOT STUFF. THE RIDE. DINOSAUR. RIP VAN WINKLE,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,DOWN TO THE SEA,THE TREE OF GUERNICA,46
66965,ONF | NFB,Q22639250,RON FABER,LABRADOR HOSPITAL,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,SONG OF THE PADDLE,THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,BACK INTO THE SUN,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,"YOU ARE WELCOME SIRS, TO CYPRUS",THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,MCLUHAN'S WAKE,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THREE RIVERS,THE TREE OF GUERNICA,50
66965,ONF | NFB,Q22639250,RON FABER,BEING MALE,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,A RESEARCH BRIEF 2,THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,THE PLANT,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,STARS AND STRIPES,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,MARGAREE PEOPLE,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,CANADA CALLING,THE TREE OF GUERNICA,18
66965,ONF | NFB,Q22639250,RON FABER,WHAT IS THE BIG COMPLAINT?,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,60 CYCLES [FRENCH VERSION],THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,THE SPECIALIST,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,TORONTO: BOOM TOWN,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,SALVADOR ALLENDE GOSSENS: A TESTIMONY,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,SOME CALL IT PROGRESS,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,POPULAR PSYCHOLOGY,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,EXTENSIONS OF THE FAMILY,THE TREE OF GUERNICA,50
66965,ONF | NFB,Q22639250,RON FABER,"THEY CALLED US ""LES FILLES DU ROY""",THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,FOREST FIRE SUPPRESSION [B&W],THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,POEN,THE TREE OF GUERNICA,17
66965,ONF | NFB,Q22639250,RON FABER,WHITE SAFARI,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,DEEP THREAT,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,HARVESTING,THE TREE OF GUERNICA,20
66965,ONF | NFB,Q22639250,RON FABER,SUMMERHILL,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,PING PONG,THE TREE OF GUERNICA,21
