acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
81824,ERIC MERTON,Q588591,ERIC STEWART,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],GIRLS,10
81824,ERIC MERTON,Q3591236,ERIC LEGRAND,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],WHO IS THAT SPLASHING IN THE MEDITERRANEAN?,38
81824,ERIC MERTON,Q979040,MARTIN BRESNICK,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE DAY AFTER TRINITY,34
81824,ERIC MERTON,Q3809333,JOHN HERBERT,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],ARIELLA,12
81824,ERIC MERTON,Q825124,FELICIA MERCADO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],EL SATIRO,17
81824,ERIC MERTON,Q5483291,LEON HERBERT,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE GIRL WITH THE HUNGRY EYES,37
81824,ERIC MERTON,Q4895246,BERT NEWTON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],DOCTORS AND NURSES,24
81824,ERIC MERTON,Q16195190,CARMI MARTIN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],FOR YOUR HEIGHT ONLY,26
81824,ERIC MERTON,Q12972035,TONY FERRER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],FOR YOUR HEIGHT ONLY,26
81824,ERIC MERTON,Q27644508,ROXANA BERCO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],LAS MUJERES SON COSA DE GUAPOS,35
81824,ERIC MERTON,Q289931,CELIA WESTON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE SECRET: DARE TO DREAM,37
81824,ERIC MERTON,Q106712863,TORSTEN EMRICH,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q106717171,0
81824,ERIC MERTON,Q3826324,LAMBERTO GIORGI,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],DELITTO SULL'AUTOSTRADA,25
81824,ERIC MERTON,Q623999,MERRITT BUTRICK,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],STAR TREK II: THE WRATH OF KHAN,38
81824,ERIC MERTON,Q2032881,RON FRICKE,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],BARAKA,15
81824,ERIC MERTON,Q20740824,ERIC JENKINS,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],FAST TIMES AT RIDGEMONT HIGH,37
81824,ERIC MERTON,Q318267,ERIC STOLTZ,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],FAST TIMES AT RIDGEMONT HIGH,37
81824,ERIC MERTON,Q932049,HENRI SEROKA,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],IN HEAVEN AS IT IS ON EARTH,34
81824,ERIC MERTON,Q3591317,ERIC PRAT,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],LA TRES TRES GRANDE ENTREPRISE,40
81824,ERIC MERTON,Q3591286,ERIC METAYER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],"HIVER 54, L'ABBE PIERRE",31
81824,ERIC MERTON,Q15126800,JEROME ENRICO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],L'ORIGINE DU MONDE,24
81824,ERIC MERTON,Q5262172,DEREK MARTIN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],SPAGHETTI HOUSE,25
81824,ERIC MERTON,Q1994214,NIZAMETTIN ARIC,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],KLAMEK JI BO BEKO,22
81824,ERIC MERTON,Q18044158,JERICA MRZEL,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q28750101,0
81824,ERIC MERTON,Q75507070,ERIK SLENTO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q33527821,0
81824,ERIC MERTON,Q71577972,RICK ROBERTS,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],STARLET NIGHTS,23
81824,ERIC MERTON,Q95224940,MICHAEL SMEATON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q106717190,0
81824,ERIC MERTON,Q5444473,FERN PERSONS,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],RISKY BUSINESS,20
81824,ERIC MERTON,Q7822217,TONY DEFRIES,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],ZIGGY STARDUST AND THE SPIDERS FROM MARS,39
81824,ERIC MERTON,Q3903330,PIERO PIERI,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q3984318,0
81824,ERIC MERTON,Q1114506,FEDERICA MORO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE LAST BREATH,31
81824,ERIC MERTON,Q5386537,ERIC FRYER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE TERRY FOX STORY,28
81824,ERIC MERTON,Q2179433,ERIC PETERSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE LAST SEASON,27
81824,ERIC MERTON,Q22103791,ERIC THIERMANN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],IN THE NUCLEAR SHADOW: WHAT CAN THE CHILDREN TELL US?,40
81824,ERIC MERTON,Q19369184,MARIA ROMERO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],PANIC BEATS,19
81824,ERIC MERTON,Q60100,ROLAND EMMERICH,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE NOAH'S ARK PRINCIPLE,37
81824,ERIC MERTON,Q3288315,MARC PERRONE,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],A SUNDAY IN THE COUNTRY,33
81824,ERIC MERTON,Q3056424,ERIC WALKER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],AND YOU THOUGHT YOUR PARENTS WERE WEIRD,37
81824,ERIC MERTON,Q3181384,JOHN DRIMMER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],ICEMAN,10
81824,ERIC MERTON,Q63987,ERIC SERRA,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE MESSENGER: THE STORY OF JOAN OF ARC,41
81824,ERIC MERTON,Q2415573,HERSON CAPRI,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],KISS OF THE SPIDER WOMAN,29
81824,ERIC MERTON,Q1229567,ERIC NESTERENKO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],YOUNGBLOOD,12
81824,ERIC MERTON,Q3725569,ENRICA ROSSO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],I PREFER THE SOUND OF THE SEA,39
81824,ERIC MERTON,Q3725911,ENRICO MENTANA,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],ALL THE MORON'S MEN,28
81824,ERIC MERTON,Q369201,ERIC RED,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],COHEN AND TATE,27
81824,ERIC MERTON,Q39141033,MARTIN ARLI,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE DARK SIDE OF THE MOON,36
81824,ERIC MERTON,Q2390710,MARIE MATHERON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],ONE LONG WINTER WITHOUT FIRE,31
81824,ERIC MERTON,Q3846285,MARCO MERLO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],CROSS OF THE SEVEN JEWELS,30
81824,ERIC MERTON,Q19677236,ERIC MATTHEW,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],TEEN WOLF TOO,18
81824,ERIC MERTON,Q3396670,ERIC FREEMAN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],"SILENT NIGHT, DEADLY NIGHT PART 2",34
81824,ERIC MERTON,Q86487,FREDERIC MORTON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q23564463,0
81824,ERIC MERTON,Q11681490,ENRIC MAJO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],AFTER THE RAIN,30
81824,ERIC MERTON,Q19545136,JAMES MELTON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],HARRY THE DIRTY DOG AND OTHER STORIES,43
81824,ERIC MERTON,Q3714232,DORI PIERSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],BIG BUSINESS,23
81824,ERIC MERTON,Q16029079,ERIC HEUMANN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],ETERNITY AND A DAY,28
81824,ERIC MERTON,Q1008059,UMBERTO MARINO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],TOO MUCH ROMANCE... IT'S TIME FOR STUFFED PEPPERS,38
81824,ERIC MERTON,Q95735797,ERICA MARCUS,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],VIRGIN MACHINE,18
81824,ERIC MERTON,Q5145433,COLIN MORTON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q64224834,0
81824,ERIC MERTON,Q3090036,FREDERIC MERLO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],CRIMSON RIVERS II: ANGELS OF THE APOCALYPSE,36
81824,ERIC MERTON,Q2636752,ERIC ROCHANT,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],IN THE EYES OF THE WORLD,27
81824,ERIC MERTON,Q70500956,PIERO PIERI,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],MASSACRE,12
81824,ERIC MERTON,Q172766,MERLIN STONE,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],GODDESS REMEMBERED,22
81824,ERIC MERTON,Q101243411,ERIC NORBERG,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],"RACE FOR YOUR LIFE, CHARLIE BROWN 2",35
81824,ERIC MERTON,Q3531859,TONY PIERCE,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE BODYGUARD,25
81824,ERIC MERTON,Q447276,ERICA GIMPEL,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],VERONIKA DECIDES TO DIE,29
81824,ERIC MERTON,Q13377764,ERDAL MERDAN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],JOURNEY OF HOPE,25
81824,ERIC MERTON,Q1343824,ENRICO LO VERSO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],USTICA: THE MISSING PAPER,33
81824,ERIC MERTON,Q5387313,ERIC QUIZON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],BAHAY KUBO: A PINOY MANO PO!,34
81824,ERIC MERTON,Q22101717,MARC MERSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],DOC HOLLYWOOD,14
81824,ERIC MERTON,Q590914,ERIC KOT,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],A CHINESE GHOST STORY: THE TSUI HARK ANIMATION,39
81824,ERIC MERTON,Q3719403,RONA DE RICCI,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE PIT AND THE PENDULUM,33
81824,ERIC MERTON,Q6397030,KEVIN MORETON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],TALKIN' DIRTY AFTER DARK,37
81824,ERIC MERTON,Q3056350,ERIC MILLER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],PRELUDE TO A KISS,29
81824,ERIC MERTON,Q25881806,ERIC SEARS,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],ENCINO MAN,14
81824,ERIC MERTON,Q1058141,ERIC PIERPOINT,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],PHIL COBB'S DINNER FOR FOUR,30
81824,ERIC MERTON,Q4946872,DELIA EPHRON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE SISTERHOOD OF THE TRAVELING PANTS,36
81824,ERIC MERTON,Q3056341,ERIC MENDELSOHN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THIS IS MY LIFE,20
81824,ERIC MERTON,Q3591229,ERIC LE ROCH,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],LE BAL DES CASSE-PIEDS,29
81824,ERIC MERTON,Q1008154,MARIO MARTONE,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE MAYOR OF RIONE SANITA,36
81824,ERIC MERTON,Q60949435,ERSIN PERTAN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],LOVE UNDER SIEGE,27
81824,ERIC MERTON,Q372900,RICK ROBERTS,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],LOVE AND HUMAN REMAINS,29
81824,ERIC MERTON,Q288187,ERIC GAUTIER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],MY SEX LIFE... OR HOW I GOT INTO AN ARGUMENT,43
81824,ERIC MERTON,Q2423378,ERIC THOMAS,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],ASTERIX AT THE OLYMPIC GAMES,35
81824,ERIC MERTON,Q3874313,NEIL PEARSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],BRIDGET JONES: THE EDGE OF REASON,45
81824,ERIC MERTON,Q725903,RIDER STRONG,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],CABIN FEVER 2: SPRING FEVER,32
81824,ERIC MERTON,Q95709941,ERICA JOAN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q106717630,0
81824,ERIC MERTON,Q26858744,ERIC UNDERWOOD,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],FORREST GUMP,16
81824,ERIC MERTON,Q717487,ERIC JOHNSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE WORK AND THE GLORY: AMERICAN ZION,35
81824,ERIC MERTON,Q36793509,ERIC STANZE,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],ICE FROM THE SUN,27
81824,ERIC MERTON,Q5387147,ERIC MUELLER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],WORLD AND TIME ENOUGH,25
81824,ERIC MERTON,Q3531805,TONY LEMIERE,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE HORSEMAN ON THE ROOF,31
81824,ERIC MERTON,Q87386,ERIC PLESKOW,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],BEYOND RANGOON,23
81824,ERIC MERTON,Q3591341,ERIC RUF,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE BIG PICTURE,29
81824,ERIC MERTON,Q5945946,MEHRI MEHRNIA,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE BLUE VEILED,22
81824,ERIC MERTON,Q8074341,ZORAN ERIC,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],PREMEDITATED MURDER,30
81824,ERIC MERTON,Q1352474,ERICH HORTNAGL,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],A CRY IN THE WOODS,26
81824,ERIC MERTON,Q469347,ERIKA MAROZSAN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE WONDROUS VOYAGE OF KORNEL ESTI,31
81824,ERIC MERTON,Q4696499,ERIC GORDON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],SPACE JAM,12
81824,ERIC MERTON,Q6090194,SERMIN HURMERIC,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE BANDIT,21
81824,ERIC MERTON,Q1353924,ERIK GOERTZ,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],HAPPY WEEKEND,21
81824,ERIC MERTON,Q551621,ERIC PETERSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],VIRUS,10
81824,ERIC MERTON,Q25529,ERIC STUART,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE LIFE STORY OF DAVID LLOYD GEORGE,40
81824,ERIC MERTON,Q5387034,ERIC MANES,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],3000 MILES TO GRACELAND,25
81824,ERIC MERTON,Q5386449,ERIC ERICSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE KEEPER OF LOST CAUSES,34
81824,ERIC MERTON,Q17627909,ERIC HENDERSHOT,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE BOATHOUSE DETECTIVES,35
81824,ERIC MERTON,Q9069035,RICARDO ROMERO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],"MARTIN AQUINO, THE LAST OUTLAW",33
81824,ERIC MERTON,Q1123336,RON PERKINS,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE PERFECT GAME,31
81824,ERIC MERTON,Q1821683,ERIC VAN SAUERS,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],DE NACHT VAN AALBERS,30
81824,ERIC MERTON,Q1353708,ERICK ZONCA,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE DREAMLIFE OF ANGELS,33
81824,ERIC MERTON,Q104422898,PETER ROBERTSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],SONG FOR A RAGGY BOY,30
81824,ERIC MERTON,Q64267117,ERIC RAYMOND,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q64266999,0
81824,ERIC MERTON,Q77350255,ERIC MARCIANO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],DIDN'T DO IT FOR LOVE,27
81824,ERIC MERTON,Q93738806,MILENKO JEREMIC,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],CABARET BALKAN,23
81824,ERIC MERTON,Q1351728,ERIC WATSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],REQUIEM FOR A DREAM,30
81824,ERIC MERTON,Q61990500,MARTIN BAER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE ILLEGAL FILM,22
81824,ERIC MERTON,Q236950,ERICA JONG,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],INSIDE DEEP THROAT,35
81824,ERIC MERTON,Q6182461,JEROEN BEKER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],TEMMINK: THE ULTIMATE FIGHT,32
81824,ERIC MERTON,Q7822425,TONY GERBER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE NOTORIOUS MR. BOUT,32
81824,ERIC MERTON,Q2484564,GIGI MERONI,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],VAMPIRES ANONYMOUS,22
81824,ERIC MERTON,Q79340951,ERIK THORSEN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q10632047,0
81824,ERIC MERTON,Q11967681,ERIC MAGNUSSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],WATER EASY REACH,24
81824,ERIC MERTON,Q5971979,ERIC MAGNUSSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],WATER EASY REACH,24
81824,ERIC MERTON,Q15617003,ERIC WORETH,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],Q16684183,0
81824,ERIC MERTON,Q927052,ERIK THOMSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],WE'RE HERE TO HELP,30
81824,ERIC MERTON,Q94742960,ERIC REIDMAN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],10 THINGS I HATE ABOUT YOU,32
81824,ERIC MERTON,Q95794638,ERIC SPITZER,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],MY BEST FIEND,18
81824,ERIC MERTON,Q98209431,MARC MERGEN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],UNE LIAISON PORNOGRAPHIQUE,28
81824,ERIC MERTON,Q1351765,ERIC ZUMBRUNNEN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],BEING JOHN MALKOVICH,26
81824,ERIC MERTON,Q3059248,ETHAN ERICKSON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],PACT WITH THE DEVIL,26
81824,ERIC MERTON,Q98038611,JANE MORTON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],MORVERN CALLAR,20
81824,ERIC MERTON,Q2414749,JOEP SERTONS,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],"BAANTJER, DE FILM: DE COCK EN DE WRAAK ZONDER EINDE",37
81824,ERIC MERTON,Q266881,BEATRICE ROSEN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],BOYZ ON THE BEACH,31
81824,ERIC MERTON,Q2778106,ERIC TOLEDANO,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],JE PREFERE QU'ON RESTE AMIS,36
81824,ERIC MERTON,Q3288246,MARC MARON,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],HAVE A GOOD TRIP: ADVENTURES IN PSYCHEDELICS,39
81824,ERIC MERTON,Q5262580,DERICK MARTINI,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],THE CURSE OF DOWNERS GROVE,34
81824,ERIC MERTON,Q263149,ERICA LEERHSEN,[TARONGA PARK; SYDNEY HARBOUR BRIDGE; THE GREAT BARRIER REEF; PEEPING AT PERTH],BOOK OF SHADOWS: BLAIR WITCH 2,35
