acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
38859,ALAN SMITH,Q361940,NORMAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE AMAZING TRANSPARENT MAN,43
38859,ALAN SMITH,Q216398,ALAN SILLITOE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE LONELINESS OF THE LONG DISTANCE RUNNER,59
38859,ALAN SMITH,Q4707671,ALAN ROTHWELL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,"TWO LIVING, ONE DEAD",39
38859,ALAN SMITH,Q490240,ALAN HUME,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE IRON MAIDEN,45
38859,ALAN SMITH,Q7637150,SUMITA SANYAL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TEEN BHUBANER PARE,36
38859,ALAN SMITH,Q3634688,BARBARA SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE TERROR OF THE TONGS,30
38859,ALAN SMITH,Q1390108,ALEXANDER MITTA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE GIRL AND THE BUGLER,45
38859,ALAN SMITH,Q5986377,ARMAND MIEHE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PEOPLE MEET AND SWEET MUSIC FILLS THE HEART,44
38859,ALAN SMITH,Q12796551,MIJA KALAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TI LOVIS,20
38859,ALAN SMITH,Q6847607,MIKE LANE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ULYSSES AGAINST THE SON OF HERCULES,41
38859,ALAN SMITH,Q6354369,KALPANA MOHAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TEEN DEVIAN,26
38859,ALAN SMITH,Q4934729,LISSI ALANDH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,NIGHT GAMES,30
38859,ALAN SMITH,Q3470780,SAMI KAFTAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BACK TO BABYLON,21
38859,ALAN SMITH,Q15487381,NEVILLE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PRICK UP YOUR EARS,26
38859,ALAN SMITH,Q2830121,ALAIN MOTTET,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE NIGHT OF SAINT GERMAIN DES PRES,51
38859,ALAN SMITH,Q2829696,ALAIN CUNIOT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,AWAKENINGS,26
38859,ALAN SMITH,Q3481845,SHELLEY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE RUNNING MAN,48
38859,ALAN SMITH,Q21876070,ALAN SIMPSON,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE MAGNIFICENT SEVEN DEADLY SINS,47
38859,ALAN SMITH,Q18222200,JEAN SCHMIDT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LES CLOWNS DE DIEU,33
38859,ALAN SMITH,Q18816474,ALAIN TISSIER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,OLD SHATTERHAND,24
38859,ALAN SMITH,Q2830576,ALAN ROSSETT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE MARSEILLE CONTRACT,37
38859,ALAN SMITH,Q373566,ADRIAN MITCHELL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WHOLLY COMMUNION,27
38859,ALAN SMITH,Q27679308,SILVIA BALAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LA INDUSTRIA DEL MATRIMONIO,37
38859,ALAN SMITH,Q3701696,IULIAN MIHU,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE PALE LIGHT OF SORROW,39
38859,ALAN SMITH,Q6307387,JULIAN MITCHELL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,VINCENT & THEO,29
38859,ALAN SMITH,Q3811597,JUSTIN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DEAD HEAT ON A MERRY-GO-ROUND,33
38859,ALAN SMITH,Q4731893,ALLEN SWIFT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ALICE OF WONDERLAND IN PARIS,37
38859,ALAN SMITH,Q854922,BHAWANI SINGH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DULHAN EK RAAT KI,37
38859,ALAN SMITH,Q2830037,ALAIN LIBOLT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE LADY AND THE DUKE,41
38859,ALAN SMITH,Q12734973,MARIANA MIHUT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,"THE PROPHET, THE GOLD AND THE TRANSYLVANIANS",33
38859,ALAN SMITH,Q16013261,ALTIA MICHEL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE EMPIRE OF DRACULA,44
38859,ALAN SMITH,Q16982360,ALAN TRUSTMAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE THOMAS CROWN AFFAIR,30
38859,ALAN SMITH,Q2000075,ALLAN MELVIN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WITH SIX YOU GET EGGROLL,36
38859,ALAN SMITH,Q2502372,ALAN WHITE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE LONG DAY'S DYING,54
38859,ALAN SMITH,Q954997,MICHAEL NESMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TIMERIDER: THE ADVENTURE OF LYLE SWANN,38
38859,ALAN SMITH,Q7409571,SAMIT BHANJA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,AMRITA KUMBHER SANDHANE,39
38859,ALAN SMITH,Q63725,PAUL SCHMIDT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE SORROW AND THE PITY,39
38859,ALAN SMITH,Q235278,JACLYN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,CHARLIE'S ANGELS: FULL THROTTLE,47
38859,ALAN SMITH,Q42532316,GLEN R. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,NIGHTMARE IN WAX,27
38859,ALAN SMITH,Q11714186,ISMAIL BALLA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PLAGE TE VJETRA,24
38859,ALAN SMITH,Q2544556,ALAN HEIM,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE CUTTING EDGE: THE MAGIC OF MOVIE EDITING,44
38859,ALAN SMITH,Q55081054,IAN FREEBAIRN-SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE STRAWBERRY STATEMENT,42
38859,ALAN SMITH,Q291438,LIZ SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE PINK PANTHER STRIKES AGAIN,44
38859,ALAN SMITH,Q1181130,DEAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,RIO LOBO,16
38859,ALAN SMITH,Q3403670,MADELINE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE MAGNIFICENT SEVEN DEADLY SINS,47
38859,ALAN SMITH,Q2833866,ALEXANDRE MATHIS,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SERENITY!,27
38859,ALAN SMITH,Q2829757,ALAIN DOSTIE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE GUNRUNNER,39
38859,ALAN SMITH,Q16308200,ALANGUDI SOMU,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PATHAM PASALI,29
38859,ALAN SMITH,Q6939465,MURRAY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,"DIE SCREAMING, MARIANNE",40
38859,ALAN SMITH,Q4707749,ALAN SHARP,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MISSION OF THE SHARK: THE SAGA OF THE U.S.S. INDIANAPOLIS,41
38859,ALAN SMITH,Q1715146,ALAN NORTH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE LONG KISS GOODNIGHT,39
38859,ALAN SMITH,Q4708171,ALANA STEWART,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SWING SHIFT,26
38859,ALAN SMITH,Q2962822,RAINBEAUX SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DEAD MEN DON'T WEAR PLAID,44
38859,ALAN SMITH,Q3747111,SM ARDAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q12504515,0
38859,ALAN SMITH,Q4224620,GALINA KMIT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,RUSSIAN FIELD,36
38859,ALAN SMITH,Q730100,CHARLES MARTIN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BORIS AND NATASHA: THE MOVIE,46
38859,ALAN SMITH,Q33437223,AASE SCHMIDT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q20743000,0
38859,ALAN SMITH,Q22236447,SANDRA SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE GREENHOUSE JUNGLE,38
38859,ALAN SMITH,Q16017581,MARC SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,CURSE OF THE PINK PANTHER,41
38859,ALAN SMITH,Q867701,ALLAN RICH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MAN IN THE CHAIR,41
38859,ALAN SMITH,Q2837770,ALLAN SCOTT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE FOURTH ANGEL,41
38859,ALAN SMITH,Q740939,LANE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE DISTINGUISHED GENTLEMAN,49
38859,ALAN SMITH,Q6173287,CARL-JOHAN SETH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q10609411,0
38859,ALAN SMITH,Q202584,DEAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE SUGARLAND EXPRESS,38
38859,ALAN SMITH,Q536480,MARC SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,GOLD,9
38859,ALAN SMITH,Q10681,ALAN STIVELL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q3210692,0
38859,ALAN SMITH,Q1398256,MICHEL BLANC,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE HUNDRED-FOOT JOURNEY,45
38859,ALAN SMITH,Q6036162,MONICA GALAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DON'T DIE WITHOUT TELLING ME WHERE YOU'RE GOING,47
38859,ALAN SMITH,Q4707963,ALAN VINT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MACON COUNTY LINE,30
38859,ALAN SMITH,Q467960,SMITA PATIL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MERAA GHAR MERE BACHCHE,39
38859,ALAN SMITH,Q4983947,BUD SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,RHINOCEROS,23
38859,ALAN SMITH,Q3161756,JAN SMITHERS,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WHERE THE LILIES BLOOM,31
38859,ALAN SMITH,Q20051319,ALAIN KREMSKI,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q28493812,0
38859,ALAN SMITH,Q63798287,MICHEL MCLEAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BAR SALON,19
38859,ALAN SMITH,Q2133976,RAY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE SAILOR'S RETURN,39
38859,ALAN SMITH,Q721093,MAURICE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,CARNAL MADNESS,28
38859,ALAN SMITH,Q4707321,ALAN METZGER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BLACK WIDOW MURDERS: THE BLANCHE TAYLOR MOORE STORY,41
38859,ALAN SMITH,Q177219,ALLAN STARSKI,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE CROWNED-EAGLE RING,46
38859,ALAN SMITH,Q4707881,ALAN TANG,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE KUNG FU SCHOLAR,39
38859,ALAN SMITH,Q2566372,ALLAN MILLER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BREWSTER'S MILLIONS,39
38859,ALAN SMITH,Q3310093,MICHEL LANG,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,A NOUS LES PETITES ANGLAISES,39
38859,ALAN SMITH,Q938050,ALAN MARSHALL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,JACOB'S LADDER,35
38859,ALAN SMITH,Q3927875,QUINN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE BAD NEWS BEARS IN BREAKING TRAINING,39
38859,ALAN SMITH,Q2837668,ALLAN ARKUSH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THAT GUY DICK MILLER,44
38859,ALAN SMITH,Q15270275,EARL E. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE TOWN THAT DREADED SUNDOWN,39
38859,ALAN SMITH,Q9345385,STEFAN SZMIDT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PAN TADEUSZ,26
38859,ALAN SMITH,Q684474,SIDDHARTH ANAND,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TA RA RUM PUM,29
38859,ALAN SMITH,Q2837689,ALLAN EASTMAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,FORD: THE MAN AND THE MACHINE,48
38859,ALAN SMITH,Q19850547,JOHAN SCHMITZ,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SOLDIER OF ORANGE,30
38859,ALAN SMITH,Q3498628,STEPHEN PEARLMAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DIE HARD WITH A VENGEANCE,44
38859,ALAN SMITH,Q1033274,MIHALY HALASZ,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DEFEKT,16
38859,ALAN SMITH,Q4766569,ANN MITCHELL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LADY CHATTERLEY'S LOVER,33
38859,ALAN SMITH,Q2248752,NICHOLAS SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ARE YOU BEING SERVED?,35
38859,ALAN SMITH,Q19519809,ALAN HALL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE GLITTERBALL,34
38859,ALAN SMITH,Q55682,SATISH ALEKAR,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SMILE PLEASE (2019 FILM),28
38859,ALAN SMITH,Q2830119,ALAIN MONTPETIT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TWILIGHT OF LOVE,27
38859,ALAN SMITH,Q433537,MARIT ALLEN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LOVE IN THE TIME OF CHOLERA,40
38859,ALAN SMITH,Q18537546,MATTY ASLAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,EXPRESUL DE BUFTEA,30
38859,ALAN SMITH,Q1370043,ALAN SORRENTI,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,FIGLIO DELLE STELLE,39
38859,ALAN SMITH,Q56307185,SITORA ALIEVA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q55652716,0
38859,ALAN SMITH,Q56046828,ALLEN E. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ESCAPE FROM ALCATRAZ,25
38859,ALAN SMITH,Q5650767,ALAIN PETIT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q3209705,0
38859,ALAN SMITH,Q2829867,ALAIN GOMIS,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,FELICITE,24
38859,ALAN SMITH,Q29108793,ALAIN BASNIER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q3231378,0
38859,ALAN SMITH,Q4707894,ALAN TEW,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MALIBU HIGH,26
38859,ALAN SMITH,Q5134470,CLIVE A. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ROMIE-0 AND JULIE-8,35
38859,ALAN SMITH,Q6850687,MILAN STITT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE RUNNER STUMBLES,39
38859,ALAN SMITH,Q65115438,ALAIN MOFFAT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,AVOIR 16 ANS,18
38859,ALAN SMITH,Q53453,ALAIN SOUCHON,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,JANE B. PAR AGNES V.,33
38859,ALAN SMITH,Q2830306,ALAIN TASMA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,GOD IS GREAT AND I'M NOT,36
38859,ALAN SMITH,Q549180,PHIL SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,INSIDE MOVES,25
38859,ALAN SMITH,Q15966966,ALAIN MERCIER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE CHARLOTS VS. DRACULA,36
38859,ALAN SMITH,Q5864883,FRANCIS SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,CRUCERO DE PLACER,30
38859,ALAN SMITH,Q2919598,NOEMI ALAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,"JOHNY TOLENGO, EL MAJESTUOSO",34
38859,ALAN SMITH,Q6086373,ISMET ARASAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,YORGUN SAVASCI,28
38859,ALAN SMITH,Q64743873,SHI JIANLAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LEGEND OF TIANYUN MOUNTAIN,32
38859,ALAN SMITH,Q362657,SID SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TRIBUTE,24
38859,ALAN SMITH,Q941984,REX SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE PIRATES OF PENZANCE,36
38859,ALAN SMITH,Q11070640,ALAN CHUI,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TOUGH BEAUTY AND THE SLOPPY SLOP,35
38859,ALAN SMITH,Q16916420,ALAIN MALINE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SI MA GUEULE VOUS PLAIT...,33
38859,ALAN SMITH,Q2636764,ALAN LONGMUIR,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BURNING RUBBER,32
38859,ALAN SMITH,Q4910914,BILL SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,IMAGINE THE SOUND,40
38859,ALAN SMITH,Q471068,LEWIS SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,NEIL SIMON'S I OUGHT TO BE IN PICTURES,42
38859,ALAN SMITH,Q1749508,SILK SMITHA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MERUPU DAADI,36
38859,ALAN SMITH,Q3440272,ROLAND TIMSIT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,CONTRE-ENQUETE,25
38859,ALAN SMITH,Q730362,ALAN HOWARTH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,CHILDREN OF THE LIVING DEAD,46
38859,ALAN SMITH,Q233313,SHAWNEE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SECRETS OF AN UNDERCOVER WIFE,36
38859,ALAN SMITH,Q12748332,ANA SIMIC,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,NIJE LAKO SA MUSKARCIMA,33
38859,ALAN SMITH,Q380045,ALAIN BASHUNG,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,L'ORIGINE DU MONDE,46
38859,ALAN SMITH,Q714449,ALAN TAM,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ESPRIT D'AMOUR,39
38859,ALAN SMITH,Q5998407,MARIO ALARCON,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,A HOLE IN THE WALL,39
38859,ALAN SMITH,Q346309,ADA SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ZELIG,17
38859,ALAN SMITH,Q1245240,ALAN BALSAM,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,REVENGE OF THE NERDS,41
38859,ALAN SMITH,Q3308290,MICHAEL KAPLAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,STAR TREK INTO DARKNESS,42
38859,ALAN SMITH,Q3147204,IAIN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE KILLING FIELDS,43
38859,ALAN SMITH,Q318938,BUBBA SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,GREMLINS 2: THE NEW BATCH,42
38859,ALAN SMITH,Q2925008,BRIAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,A NIGHT IN HEAVEN,37
38859,ALAN SMITH,Q277895,ALAN THICKE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,"THE GOODS: LIVE HARD, SELL HARD",44
38859,ALAN SMITH,Q1930637,MICHEL ARCAND,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SAINT MARTYRS OF THE DAMNED,49
38859,ALAN SMITH,Q1658304,ILAN MITCHELL-SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WEIRD SCIENCE,29
38859,ALAN SMITH,Q99027544,ALPANA GOSWAMI,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BAIDURYA RAHASYA,24
38859,ALAN SMITH,Q939117,MEL SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE PRINCESS BRIDE,43
38859,ALAN SMITH,Q2830556,ALAN METTER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SUMMERTIME SWITCH,37
38859,ALAN SMITH,Q6018309,MIRTHA IBARRA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ILONA ARRIVES WITH THE RAIN,43
38859,ALAN SMITH,Q12748244,ALEKSANDRA SIMIC,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,HE AIN'T LIKE THAT,39
38859,ALAN SMITH,Q2276278,ALAN TOY,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BORN ON THE FOURTH OF JULY,38
38859,ALAN SMITH,Q533289,ANGELA SCHMID,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WEDDING,24
38859,ALAN SMITH,Q76357039,HOWARD SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,RHINESTONE,26
38859,ALAN SMITH,Q20680068,ALAIN SIRITZKY,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,EMMANUELLE'S REVENGE,38
38859,ALAN SMITH,Q3174583,JEAN SCHMITT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LE TARTUFFE,22
38859,ALAN SMITH,Q312902,STEPHEN LANG,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE AMAZING PANDA ADVENTURE,46
38859,ALAN SMITH,Q355669,ALAN WHITE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,YESSPEAK LIVE: THE DIRECTOR'S CUT,35
38859,ALAN SMITH,Q1892037,MAPI GALAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE CITY OF LOST CHILDREN,41
38859,ALAN SMITH,Q4706709,ALAN GILL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LETTER TO BREZHNEV,30
38859,ALAN SMITH,Q725519,KEITH ALLEN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,KINGSMAN: THE GOLDEN CIRCLE,49
38859,ALAN SMITH,Q7148218,PATSY ADAM-SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,JUST AUSTRALIAN TRAINS,37
38859,ALAN SMITH,Q265218,TAMLYN TOMITA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE KARATE KID PART II,43
38859,ALAN SMITH,Q1254448,MITCH GAYLORD,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,AMERICAN ANTHEM,38
38859,ALAN SMITH,Q2830250,ALAIN SACHS,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,HUNTING AND GATHERING,44
38859,ALAN SMITH,Q6893606,MOHAN SITHARA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,VELLARIPRAVINTE CHANGATHI,41
38859,ALAN SMITH,Q20858339,LOUISE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WORKING GIRLS,29
38859,ALAN SMITH,Q9593668,ALAIN FRESNOT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,FAMILIA VENDE TUDO,30
38859,ALAN SMITH,Q3631768,KALPANA LAJMI,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DARMIYAAN: IN BETWEEN,35
38859,ALAN SMITH,Q2110818,ROLAND SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE NEW ADVENTURES OF PIPPI LONGSTOCKING,43
38859,ALAN SMITH,Q3607772,ALAN SHAPIRO,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE CHRISTMAS STAR,39
38859,ALAN SMITH,Q23766493,MICHAEL LAHN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q106717296,0
38859,ALAN SMITH,Q2678022,MICHAEL DOLAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,COURAGE UNDER FIRE,36
38859,ALAN SMITH,Q1811998,LEE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE DARK KNIGHT RISES,44
38859,ALAN SMITH,Q7087837,OLIVER SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,HELLBOUND: HELLRAISER II,30
38859,ALAN SMITH,Q3350674,OLIVER SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,HELLRAISER,26
38859,ALAN SMITH,Q1715044,MICHELE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DORF'S GOLF BIBLE,27
38859,ALAN SMITH,Q21501584,ANDREW SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WHO'S THAT GIRL,28
38859,ALAN SMITH,Q95217494,ALAIN GILLOT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TERMINUS,27
38859,ALAN SMITH,Q1346818,MARK E. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,HAIL THE NEW PURITAN,44
38859,ALAN SMITH,Q4706975,ALAN JOHN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,HOLDING THE MAN,41
38859,ALAN SMITH,Q38471605,DALE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PETER VON SCHOLTEN,30
38859,ALAN SMITH,Q6845021,MIHAELA MITRACHE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q12738848,0
38859,ALAN SMITH,Q3859412,MITCH GLAZER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,OFF AND RUNNING,41
38859,ALAN SMITH,Q21995613,MICHAEL O. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ERNEST SAVES CHRISTMAS,37
