agent_id,agent_label,work_id,work_label
Q4723361,Alfred Rolfe,Q6908063,"Moora Neya, or The Message of the Spear"
Q4712872,Alby Falzon,Q6912929,Morning of the Earth
Q5233328,David Elfick,Q6912929,Morning of the Earth
Q6401926,Khoa Do,Q6917340,Mother Fish
Q358804,John Duigan,Q6926348,Mouth to Mouth
Q20984502,Richard Mason,Q6927077,Moving On
Q6833415,Michael Pattinson,Q6927079,Moving Out
Q1738601,Ken G. Hall,Q6928519,Mr. Chedworth Steps Out
Q532307,Nadia Tass,Q6929129,Mr. Reliable
Q19872804,Dean Murphy,Q6932119,Muggers
Q3035855,Don McLennan,Q6934049,Mull
Q5232078,David Caesar,Q6934200,Mullet
Q5667433,Harry Booth,Q6943957,Mutiny on the Buses
Q117859244,David Monaghan,Q6945126,My Brother the Serial Killer
Q113572899,Mark Lamprell,Q6946075,My Mother Frank
Q5594166,Granaz Moussavi,Q6946494,My Tehran for Sale
Q4476256,Sarah Watt,Q6946660,My Year Without Sex
Q6103892,J.A. Lipman,Q6948844,Mystery Island
Q3228926,Lee Robinson,Q6961343,Namatjira the Painter
Q4666385,Abe Forsythe,Q6985914,Ned
Q6261681,John V. Soto,Q6986572,Needle
Q543563,Phillip Noyce,Q7019633,Newsfront
Q107346210,Tony Williams,Q7021192,Next of Kin
Q3182039,John McCallum,Q7028273,Nickel Queen
Q106375199,David Baker,Q7031406,Niel Lynne
Q7823488,Tony Stevens,Q7746046,The Last Stand
Q5386430,Eric Ellena,Q7746132,The Last Trackers of the Outback
Q7803256,Tim Burstall,Q7746251,The Last of the Knucklemen
Q3564549,W. J. Lincoln,Q7747107,The Life's Romance of Adam Lindsay Gordon
Q4800571,Arthur W. Sterry,Q7747138,"The Life Story of John Lee, or The Man They Could Not Hang"
Q5492176,Franklyn Barrett,Q7747217,The Life of a Jackeroo
Q6834973,Michael Tuchner,Q7747345,The Likely Lads
Q2982591,Colin Eggleston,Q7747595,The Little Feller
Q6988982,Neil McGregor,Q7747737,The Little Things
Q7173307,Peter Clifton,Q7748060,The London Rock and Roll Show
Q3564549,W. J. Lincoln,Q7748580,The Lost Chord
Q913154,Brian Trenchard-Smith,Q7748903,The Love Epidemic
Q4723361,Alfred Rolfe,Q7748987,The Love Tyrant
Q4723361,Alfred Rolfe,Q7749124,The Loyal Rebel
Q5128834,Claude Flemming,Q7749194,The Lure of the Bush
Q7372730,Roy Darling,Q7749197,The Lust for Gold
Q60734347,Scott Ryan,Q7749533,The Magician
Q961768,Graham Stark,Q7749585,The Magnificent Seven Deadly Sins
Q3421009,Raymond Longford,Q7749894,The Man They Could Not Hang
Q4647281,A.R. Harwood,Q7749934,The Man Who Forgot
Q913154,Brian Trenchard-Smith,Q7750035,The Man from Hong Kong
Q2477748,Wilfred Lucas,Q7750037,The Man from Kangaroo
Q462036,David Atkins,Q7750058,The Man from Snowy River: Arena Spectacular
Q5992748,Ignatius Jones,Q7750058,The Man from Snowy River: Arena Spectacular
Q4877593,Beaumont Smith,Q7750059,The Man from Snowy River
Q5534071,Geoff Burrowes,Q7750062,The Man from Snowy River II
Q13435404,Kevin James Dobson,Q7750183,The Mango Tree
Q6234993,John Gavin,Q7750366,The Mark of the Lash
Q6234993,John Gavin,Q7750470,The Martyrdom of Nurse Cavell
Q3421009,Raymond Longford,Q7751333,The Midnight Wedding
Q4723361,Alfred Rolfe,Q7751549,The Miner's Curse
Q11754243,Leon Forbert,Q7751550,The Miner's Daughter
Q6372399,Karl Zwicky,Q7751655,The Miraculous Mellops
Q4723361,Alfred Rolfe,Q7751906,"The Moira, or Mystery of the Bush"
Q5492176,Franklyn Barrett,Q7752031,The Monk and the Woman
Q7353620,Robyn Nevin,Q7752241,The More Things Change...
Q6234993,John Gavin,Q7752674,The Murder of Captain Fryatt
Q7175721,Peter Maxwell,Q7752875,The Mystery at Castle House
Q4800277,Arthur Shirley,Q7752899,The Mystery of a Hansom Cab
Q5492176,Franklyn Barrett,Q7752902,The Mystery of the Black Pearl
Q6220063,John B. Murray,Q7753012,The Naked Bunyip
Q2907645,Bob Ellis,Q7754411,The Nostradamus Kid
Q237268,Paul Cox,Q7754500,The Nun and the Bandit
Q5546611,George Young,Q7754682,The Octoroon
Q7816324,Tom Jeffrey,Q7754685,The Odd Angry Shot
Q7815438,Tom Cowan,Q7754723,The Office Picnic
Q1374169,Rolf de Heer,Q7754873,The Old Man Who Read Love Stories
Q114065740,Doc Duhame,Q7755173,The Open Door
Q1637771,Harry Watt,Q7755740,The Overlanders
Q106472543,Strathford Hamilton,Q7755872,The Pact
Q110265386,Chris Thomson,Q7756714,The Perfectionist
Q3228926,Lee Robinson,Q7756849,The Phantom Stockman
Q3182311,John Power,Q7757054,The Picture Show Man
Q5492176,Franklyn Barrett,Q7757231,The Pioneers
Q3101803,George Ogilvie,Q7757326,The Place at the Coast
Q5982634,Ian Pringle,Q7757356,The Plains of Heaven
Q113957525,Willy Roe,Q7757440,The Playbirds
Q7047118,Noel Monkman,Q7757927,The Power and the Glory
Q5315730,Dunstan Webb,Q7758123,The Price
Q3330820,Harry Sinclair,Q7758149,The Price of Milk
Q5982634,Ian Pringle,Q7758391,The Prisoner of St. Petersburg
Q117860297,Brian Davies,Q7758708,The Pudding Thieves
Q6774325,Martha Ansara,Q7758824,The Pursuit of Happiness
Q7380315,Rupert Kathner,Q7758847,The Pyjama Girl Murder Case
Q7599660,Stanley Hawes,Q7759002,The Queen in Australia
Q942796,Harold Becker,Q7759280,The Ragman's Daughter
Q3293340,Mario Andreacchio,Q7759609,The Real Macaw
Q6105488,J. E. Mathews,Q7759738,The Rebel
Q117860220,Tim Pek,Q7759931,The Red Sense
Q3564549,W. J. Lincoln,Q7760148,The Remittance Man
Q7816324,Tom Jeffrey,Q7760180,The Removalists
Q3564549,W. J. Lincoln,Q7760227,The Reprieve
Q6304164,Philippe Mora,Q7760394,The Return of Captain Invincible
Q7117020,P.J. Ramster,Q7760482,The Rev. Dell's Secret
Q3531823,Tony Maylam,Q7760684,The Riddle of the Sands
Q185846,Chris Noonan,Q7760685,The Riddle of the Stinson
Q3564549,W. J. Lincoln,Q7761145,The Road to Ruin
Q862673,Bill Young,Q7761389,The Roly Poly Man
Q7437087,Scott R. Dunlap,Q7761404,The Romance of Runnibede
Q5549357,Gerald M. Hayle,Q7761876,The Rushing Tide
Q5112669,Q5112669,Q7762731,The Sculptor
Q4800277,Arthur Shirley,Q7762815,The Sealed Room
Q5424085,Francis William Thring,Q7763311,The Sentimental Bloke
Q4706280,Alan Burke,Q7763312,The Sentimental Bloke
Q117883739,Frank Brittain,Q7763401,The Set
Q16948248,Howard Rubie,Q7763409,The Settlement
Q2477748,Wilfred Lucas,Q7763563,The Shadow of Lightning Ridge
Q1449546,Alexander Butler,Q7763777,The Shepherd of the Southern Cross
Q5108247,Chris Terrill,Q7763837,The Ship
Q199327,Leslie Norman,Q7763858,The Shiralee
Q3564549,W. J. Lincoln,Q7764090,The Sick Stockrider
Q5576393,Godfrey Cass,Q7764090,The Sick Stockrider
Q3421009,Raymond Longford,Q7764194,The Silence of Dean Maitland
Q1738601,Ken G. Hall,Q7764196,The Silence of Dean Maitland
Q2442472,Tony Ayres,Q5368751,The Home Song Stories
Q5137184,Clytie Jessop,Q5372694,Emma's War
Q5259200,Denny Lawrence,Q5373662,Emoh Ruo
Q6939225,Murray Fahey,Q5375590,Encounters
Q7803256,Tim Burstall,Q5375802,End Play
Q5549357,Gerald M. Hayle,Q5381006,Environment
Q6968967,Nathan Christoffel,Q5384906,Eraser Children
Q63256461,Shawn Seet,Q5396877,The Mystery of a Hansom Cab
Q117859545,Arthur Cornwall,Q5411237,Eureka Stockade
Q117859592,George Cornwell,Q5411237,Eureka Stockade
Q1637771,Harry Watt,Q5411239,Eureka Stockade
Q4727711,Alkinos Tsilimidos,Q5417859,Everynight ... Everynight
Q237268,Paul Cox,Q5420265,Exile
Q16609597,Tahir Cambis,Q5420284,Exile in Sarajevo
Q114804141,Alma Sahbaz,Q5420284,Exile in Sarajevo
Q2397306,Michael Rymer,Q5428410,Face to Face
Q4932121,Bob Connolly,Q5428643,Facing the Music
Q3293340,Mario Andreacchio,Q5429796,Fair Game
Q115172873,Ursula Dabrowsky,Q5433095,Family Demons
Q2982591,Colin Eggleston,Q5434157,Fantasm Comes Again
Q726445,Richard Franklin,Q5434158,Fantasm
Q117859608,John Meagher,Q5434311,Fantasy Man
Q358804,John Duigan,Q5434525,Far East
Q6387409,Ken Cameron,Q5436993,Fast Talking
Q7150609,Paul Fenech,Q5437219,Fat Pizza
Q7931560,Vince Monton,Q5437280,Fatal Bond
Q3182311,John Power,Q5437557,Father
Q1177479,Davida Allen,Q5441388,Feeling Sexy
Q6228224,John D. Lamond,Q5441780,Felicity
Q4799064,Arthur Higgins,Q5442455,Fellers
Q5181140,Craig Lahiff,Q5446051,Fever
Q113283562,Robert Marchand,Q5447214,Fields of Fire
Q6829175,Michael Caulfield,Q5447870,Fighting Back
Q16206339,Macario De Souza,Q5447888,Fighting Fear
Q7369286,Ross Dimsey,Q5449370,Final Cut
Q6097453,Ivan Sen,Q5451488,Fire Talker
Q3421009,Raymond Longford,Q5454722,Fisher's Ghost
Q117859294,Monica Pellizzari,Q5455347,Fistful of Flies
Q2408644,Brian Hannant,Q5457663,Flashpoint
Q435577,Clara Law,Q5459878,Floating Life
Q7175721,Peter Maxwell,Q5462968,Fluteman
Q3082659,Frank Howson,Q5463640,Flynn
Q5041536,Carlo Ledesma,Q5465344,Food Matters
Q6401926,Khoa Do,Q5466613,Footy Legends
Q6904815,Monte Luke,Q5466672,For Australia
Q7610796,Stephen Wallace,Q5466776,For Love Alone
Q4723361,Alfred Rolfe,Q5467060,For the Honour of Australia
Q6904815,Monte Luke,Q5467060,For the Honour of Australia
Q5080538,Charles MacMahon,Q5467143,For the Term of His Natural Life
Q3343763,Norman Dawn,Q5467144,For the Term of His Natural Life
Q46933504,Anna Broinowski,Q5467352,Forbidden Lies
Q4785317,Arch Nicholson,Q5472705,Fortress
Q453792,Charles Chauvel,Q5472997,Forty Thousand Horsemen
Q16230635,Matthew George,Q5475255,Four Jacks
Q453792,Charles Chauvel,Q7381939,Russia Aflame
Q7604855,Stavros Kazantzidis,Q7382032,Russian Doll
Q3293340,Mario Andreacchio,Q7405219,Sally Marshall Is Not an Alien
Q6789131,Matt Norman,Q7406323,Salute
Q237268,Paul Cox,Q7406587,Salvation
Q13411072,Jeremy Summers,Q7409694,Sammy's Super T-Shirt
Q54855,Yoram Gross,Q7422032,Sarah
Q4877593,Beaumont Smith,Q7425905,Satan in Sydney
Q115244778,Boyd Hicklin,Q7428070,Save Your Legs!
Q6524917,Leon Thau,Q7428108,Save the Lady
Q3430994,Richard Lowenstein,Q7429060,Say a Little Prayer
Q117885669,Terry Ohlsson,Q7434226,Scobie Malone
Q453792,Charles Chauvel,Q7439021,Screen Test
Q117860269,Luke Tierney,Q7439484,Scumbus
Q6777645,Martyn Keith,Q7439874,Sea Dogs of Australia
Q951522,Scott Hicks,Q7442560,Sebastian and the Sparrow
Q57725813,Zelda Barron,Q7444075,Secret Places
Q6833415,Michael Pattinson,Q7444459,Secrets
Q5294199,Donald Crombie,Q7448534,Selkie
Q6769600,Mark Savage,Q7451053,Sensitive New-Age Killer
Q5321938,E. J. Cole,Q7451202,Sentenced for Life
Q6904815,Monte Luke,Q7457302,Seven Keys to Baldpate
Q4798890,Arthur Greville Collins,Q7457324,Seven Little Australians
Q6939225,Murray Fahey,Q7458395,Sex Is a Four Letter Word
Q113740338,Dick Ross,Q7460671,Shadow of the Boomerang
Q115172881,David C. Rea,Q7491771,She'll Follow You Anywhere
Q7931548,Vince Martin,Q7494630,Sher Mountain Killings Mystery
Q1689216,Jim Sharman,Q7498866,Shirley Thompson vs. the Aliens
Q117848446,Paul Harmon,Q7502504,Shotgun Wedding
Q7117020,P.J. Ramster,Q7502658,Should Girls Kiss Soldiers?
Q1449546,Alexander Butler,Q7502679,Should a Doctor Tell?
Q7117020,P.J. Ramster,Q7502679,Should a Doctor Tell?
Q7693669,Ted Robinson,Q7502765,Shout! The Story of Johnny O'Keefe
Q4647281,A.R. Harwood,Q7502936,Show Business
Q3343763,Norman Dawn,Q7503239,Showgirl's Luck
Q524386,Earl Bellamy,Q7508363,Sidecar Racers
Q106375916,Rob Stewart,Q7512687,Signal One
Q4727711,Alkinos Tsilimidos,Q7514631,Silent Partner
Q7173104,Peter Butt,Q7514688,Silent Storm
Q6242416,John K. Wells,Q7515270,Silks and Saddles
Q9339626,Sophia Turkiewicz,Q7515902,Silver City
Q6372399,Karl Zwicky,Q7521869,Sinbad and The Minotaur
Q3035855,Don McLennan,Q7538810,"Slate, Wyn & Me"
Q113471495,Kate Glover,Q7539060,Slaughtered
Q111908458,Dru Brown,Q7539788,Outback Revenge
Q4772881,Anthony Kimmins,Q7544693,Smiley
Q4772881,Anthony Kimmins,Q7544703,Smiley Gets a Gun
Q1368884,Simon Wincer,Q7547366,Snapshot
Q117845354,Robert Gibson,Q7548148,Snow: The Movie
Q113456855,Christina Andreef,Q7553895,Soft Fruit
Q453792,Charles Chauvel,Q7557400,Soldiers Without Uniform
Q107346210,Tony Williams,Q7558417,Solo
Q3323993,Morgan O'Neill,Q7558421,Solo
Q18558778,Julius Avery,Q7560679,Son of a Gun
Q56280810,Benjamin Gilmour,Q7560680,Son of a Lion
Q453792,Charles Chauvel,Q7562326,Sons of Matthew
Q113502641,Gary L. Keady,Q7562351,Sons of Steel
Q7498695,Shirley Barrett,Q7568509,South Solitary
Q5394414,Ernie Clark,Q7573492,Spank!
Q4908103,Bill Bennett,Q7577049,Spider and Rose
Q259687,Alex Proyas,Q7578083,"Spirits of the Air, Gremlins of the Clouds"
Q3421009,Raymond Longford,Q7578451,Splendid Fellows
Q4877593,Beaumont Smith,Q7578451,Splendid Fellows
Q6389885,Kenneth Brampton,Q7578451,Splendid Fellows
Q4647281,A.R. Harwood,Q7581550,Spur of the Moment
Q6552806,Lindsay Shonteff,Q7581697,Spy Story
Q708343,Marc Daniels,Q7582212,Squeeze a Flower
Q13435404,Kevin James Dobson,Q7582364,Squizzy Taylor
Q117858976,Brian McKenzie,Q7597991,Stan and George's New Life
Q447694,Deborra-Lee Furness,Q7598520,Standing Room Only
Q743866,Esben Storm,Q7599409,Stanley
Q438911,Gillian Armstrong,Q7602448,Starstruck
Q7610796,Stephen Wallace,Q7617526,Stir
Q117859667,Ross McGregor,Q7617927,Stockade
Q117864060,Hans Pomeranz,Q7617927,Stockade
Q5213463,Dan Fallshaw,Q7618601,Stolen
Q7933318,Violeta Ayala,Q7618601,Stolen
Q7417274,Sandy Harbutt,Q7618838,Stone
Q1414779,Richard Frankland,Q7618883,Stone Bros.
Q114101415,Michael Craft,Q7619903,Storage
Q7803256,Tim Burstall,Q7620062,Stork
Q5181140,Craig Lahiff,Q7621579,Strangers
Q6833415,Michael Pattinson,Q7622858,Street Hero
Q5546611,George Young,Q7623764,Strike
Q1738601,Ken G. Hall,Q7623787,Strike Me Lucky
Q3430994,Richard Lowenstein,Q7623815,Strikebound
Q4798890,Arthur Greville Collins,Q7624500,Strong Is the Seed
Q5492176,Franklyn Barrett,Q7624973,Struck Oil
Q913154,Brian Trenchard-Smith,Q7628788,Stunt Rock
Q743866,Esben Storm,Q7632196,Subterano
Q1689216,Jim Sharman,Q7637519,Summer of Secrets
Q6504975,Lawson Harris,Q7641562,Sunshine Sally
Q6134610,James Gilbert,Q7641656,Sunstruck
Q117859236,Peter Cox,Q7646705,Surrender in Paradise
Q113364994,David Wickes,Q7655074,Sweeney!
Q7815438,Tom Cowan,Q7655278,Sweet Dreamers
Q3421009,Raymond Longford,Q7655431,Sweet Nell of Old Drury
Q16107356,Michael Jenkins,Q7655538,Sweet Talker
Q5181140,Craig Lahiff,Q7655916,Swerve
Q164131,John Polson,Q2943754,Siam Sunset
Q106374626,Steve Murray,Q2962846,The Voyage that Shook the World
Q715387,Bernard Toublanc-Michel,Q2972876,Five Ashore in Singapore
Q6181881,Jeremy Sims,Q2986009,Beneath Hill 60
Q259687,Alex Proyas,Q3007933,Garage Days
Q298352,Lindsay Anderson,Q3010062,In Celebration
Q199327,Leslie Norman,Q3012988,Summer of the Seventeenth Doll
Q5041536,Carlo Ledesma,Q3015204,The Tunnel
Q3293340,Mario Andreacchio,Q3018979,Napoleon
Q19478093,David Drury,Q3021194,Defence of the Realm
Q1374169,Rolf de Heer,Q3028325,Dingo
Q539685,Michael Anderson,Q3034930,Dominique
Q726445,Richard Franklin,Q3045502,Roadgames
Q6372399,Karl Zwicky,Q3050175,Paws
Q212466,Roy Boulting,Q3053676,"Soft Beds, Hard Battles"
Q470601,Michael Radford,Q3056750,White Mischief
Q55249,Ken Russell,Q3062514,Savage Messiah
Q6791196,Matthew Saville,Q3068196,Felony
Q95143,Carol Reed,Q3077330,Follow Me!
Q951522,Scott Hicks,Q3087315,Freedom
Q3293340,Mario Andreacchio,Q3099419,Paradise Found
Q552814,John Hillcoat,Q3104975,Ghosts… of the Civil Dead
Q52411,Tony Richardson,Q3112204,Ned Kelly
Q1368884,Simon Wincer,Q3127478,Harlequin
Q453792,Charles Chauvel,Q3149754,In the Wake of the Bounty
Q16230635,Matthew George,Q3154511,Under the Gun
Q453792,Charles Chauvel,Q3176350,Jedda
Q945227,Yves Allégret,Q3201772,The Restless and the Damned
Q29055369,William Sterling,Q3203885,The Fighting Cock
Q5715671,Henri Safran,Q3204787,The Edge of Power
Q1637771,Harry Watt,Q3205730,The Siege of Pinchgut
Q3293340,Mario Andreacchio,Q3206345,Elephant Tales
Q4777184,Antony Balch,Q3209606,Horror Hospital
Q285928,Lewis Milestone,Q3210106,Kangaroo
Q920584,Alan Bridges,Q3211385,The Shooting Party
Q711178,Roy Ward Baker,Q3221513,The Monster Club
Q2129634,Ralph Habib,Q3225286,The Stowaway
Q3228926,Lee Robinson,Q3225286,The Stowaway
Q1241761,Peter Cattaneo,Q3227001,Opal Dream
Q1339491,Peter Watkins,Q3228241,Resan
Q4785317,Arch Nicholson,Q3231930,Dark Age
Q291205,Anne Fontaine,Q3233052,Two Mothers
Q913154,Brian Trenchard-Smith,Q3235799,Turkey Shoot
Q51559,Sidney Lumet,Q3241699,Murder on the Orient Express
Q7704133,Terry Bourke,Q3256662,Little Boy Lost
Q2982591,Colin Eggleston,Q3259052,Long Weekend
Q107640222,Belinda Chayko,Q3260102,Lou
Q2086305,Philip Leacock,Q3281502,Adam's Woman
Q6129930,James Bogle,Q3283639,Closed for Winter
Q449220,Bruce Beresford,Q3283835,Puberty Blues
Q117860898,Geoff Bennett,Q3285042,Hating Alison Ashley
Q3054378,Pete Walker,Q3324563,House of Mortal Sin
Q55424,Peter Weir,Q3331431,The Plumber
Q328660,George T. Miller,Q3358884,Over the Hill
Q113155410,Anna Reeves,Q3359190,Oyster Farmer
Q726445,Richard Franklin,Q3369170,Patrick
Q3808611,Jocelyn Moorhouse,Q3407500,Proof
Q117858959,Kit Laughlin,Q3410806,The Comeback
Q5181140,Craig Lahiff,Q3414343,Black and White
Q6768251,Mark Joffe,Q3415133,Grievous Bodily Harm
Q3323993,Morgan O'Neill,Q3415674,Drift
Q3430994,Richard Lowenstein,Q3415693,He Died with a Felafel in His Hand
Q1374169,Rolf de Heer,Q3415982,Epsilon
Q7610796,Stephen Wallace,Q3416461,Blood Oath
Q3504464,Dennis O'Rourke,Q3416832,Half Life: A Parable for the Nuclear Age
Q55424,Peter Weir,Q3417503,Homesdale
Q3237296,Lewis John Carlino,Q3418158,The Sailor Who Fell from Grace with the Sea
Q1174676,David Hare,Q3420924,Wetherby
Q436829,Russell Mulcahy,Q3421387,Razorback
Q267138,Yahoo Serious,Q3421998,Reckless Kelly
Q117844887,Barry Peak,Q3422550,As Time Goes By
Q3369526,Patrick Hughes,Q3422730,Red Hill
Q320259,Kevin Connor,Q3423405,From Beyond the Grave
Q441964,Massimo Dallamano,Q3423896,Blue Belle
Q1374169,Rolf de Heer,Q3425650,The Quiet Room
Q4440,Eric Bana,Q3427546,Love the Beast
Q460090,Ronald Neame,Q3428498,Foreign Body
Q3815730,Kivu Ruhorahoza,Q3428568,Grey Matter
Q532307,Nadia Tass,Q3428577,Matching Jack
Q303891,Lewis Gilbert,Q3429121,Not Quite Paradise
Q113365835,Megan Simpson Huberman,Q3429332,Dating the Enemy
Q6488485,Pip Karmel,Q3429348,Me Myself I
Q112093308,Jeff Balsmeyer,Q3430722,Danny Deckchair
Q1361200,John Lee Hancock,Q3474574,Saving Mr. Banks
Q113997167,Peter Carstairs,Q3478948,September
Q7612946,Steve Jodrell,Q3481306,Shame
Q117859466,Elise McCredie,Q3488146,Strange Fits of Passion
Q310217,David Hemmings,Q3488530,The Survivor
Q230448,Jane Campion,Q3488565,Sweetie
Q122666,Carl Schenkel,Q3488756,Tarzan and the Lost City
Q4908103,Bill Bennett,Q3489980,The Nugget
Q7498695,Shirley Barrett,Q3491414,Love Serenade
Q6185374,Jerzy Domaradzki,Q3500604,Struck by Lightning
Q7803305,Tim Chey,Q3503180,Suing the Devil
Q3195038,Q3195038,Q3503675,Summerfield
Q3195038,Q3195038,Q3503837,Sunday Too Far Away
Q3504464,Dennis O'Rourke,Q3506122,Cannibal Tours
Q1097219,Claude Whatham,Q3519615,That'll Be the Day
Q940924,Lionel Jeffries,Q3519757,The Amazing Mr Blunden
Q543700,Jack Gold,Q3520236,The Chain
Q722890,Michael Winner,Q465939,The Wicked Lady
Q51564,John Landis,Q467290,An American Werewolf in London
Q346508,Richard Lester,Q470584,The Four Musketeers
Q23822013,Drew Heriot,Q472197,The Secret
Q728362,Dominic Sena,Q486954,Swordfish
Q1107744,Alejandro Agresti,Q487138,The Lake House
Q3376846,Peter Richardson,Q489117,Eat the Rich
Q343888,Radley Metzger,Q502690,The Cat and the Canary
Q113139208,Darren Ashton,Q505053,Thunderstruck
Q55424,Peter Weir,Q505135,Green Card
Q55424,Peter Weir,Q505148,The Year of Living Dangerously
Q287607,Rob Reiner,Q506418,The Princess Bride
Q521262,Donald Petrie,Q532372,Miss Congeniality
Q928353,Michael Pate,Q546256,Tim
Q1372455,Richard Loncraine,Q549574,Firewall
Q55411,Wim Wenders,Q571053,Until the End of the World
Q543700,Jack Gold,Q571167,Little Lord Fauntleroy
Q1494859,Gary Fleder,Q572437,Don't Say a Word
Q55282,Peter Greenaway,Q573762,The Belly of an Architect
Q55428,Neil Jordan,Q574057,Mona Lisa
Q56093,Blake Edwards,Q579480,The Return of the Pink Panther
Q2837213,Alister Grierson,Q580351,Sanctum
Q2094420,Stephan Elliott,Q594030,Frauds
Q951522,Scott Hicks,Q599420,The Lucky One
Q106375401,Scott Roberts,Q600253,The Hard Word
Q19872804,Dean Murphy,Q601100,Strange Bedfellows
Q55428,Neil Jordan,Q609936,The Company of Wolves
Q1346651,Stuart Gordon,Q612373,Fortress
Q7173921,Peter Faiman,Q615254,Crocodile Dundee
Q314301,Peter Yates,Q620731,The Dresser
Q139890,Zack Snyder,Q622763,Legend of the Guardians: The Owls of Ga'Hoole
Q449220,Bruce Beresford,Q622877,Mao's Last Dancer
Q4062581,Q4062581,Q623072,Aquamarine
Q309214,Norman Jewison,Q627209,Rollerball
Q282127,Laurence Dunmore,Q633307,The Libertine
Q166159,Terry Jones,Q644299,Personal Services
Q60634,Oliver Hirschbiegel,Q652592,The Invasion
Q456008,James McTeigue,Q652592,The Invasion
Q1303837,Ron Underwood,Q655051,The Adventures of Pluto Nash
Q51547,Billy Wilder,Q656910,Fedora
Q48765,Stanley Donen,Q657075,Saturn 3
Q4407926,Damon Santostefano,Q665126,Three to Tango
Q438911,Gillian Armstrong,Q666422,Death Defying Acts
Q2424831,James Cellan Jones,Q669359,Bequest to the Nation
Q1363428,Joseph Kahn,Q670055,Torque
Q357183,Jaume Collet-Serra,Q679679,House of Wax
Q721107,Robert Luketic,Q682904,Monster-in-Law
Q2744017,Ray Lawrence,Q690463,Lantana
Q446960,George Miller,Q690892,Babe: Pig in the City
Q51461,Sam Peckinpah,Q699679,Cross of Iron
Q438911,Gillian Armstrong,Q705230,Charlotte Gray
Q504722,George P. Cosmatos,Q706586,The Cassandra Crossing
Q1892718,Marc Lawrence,Q719823,Two Weeks Notice
Q185846,Chris Noonan,Q720724,Babe
Q117859308,Eric Dionysius,Q722574,AC/DC: Let There Be Rock
Q117860508,Eric Mistler,Q722574,AC/DC: Let There Be Rock
Q470818,Ken Annakin,Q731335,The Pirate Movie
Q55258,Stephen Frears,Q735314,My Beautiful Laundrette
Q1640718,Ian Sharp,Q742480,Who Dares Wins
Q3343793,Norman J. Warren,Q743463,Inseminoid
Q17887,Jack Clayton,Q745921,The Lonely Passion of Judith Hearne
Q56436167,Stuart McDonald,Q747818,Stranded
Q5667433,Harry Booth,Q759896,On the Buses
Q951522,Scott Hicks,Q761548,No Reservations
Q6742516,Malcolm Mowbray,Q769337,A Private Function
Q5047214,Carter Smith,Q772260,The Ruins
Q951522,Scott Hicks,Q780434,Hearts in Atlantis
Q913154,Brian Trenchard-Smith,Q796792,BMX Bandits
Q1374169,Rolf de Heer,Q798641,Bad Boy Bubby
Q446960,George Miller,Q816857,Happy Feet Two
Q951522,Scott Hicks,Q826494,Shine
Q6375868,Kate Woods,Q834367,Looking for Alibrandi
Q6768251,Mark Joffe,Q839908,The Man Who Sued God
Q487069,Mikael Salomon,Q1585018,Hard Rain
Q1337082,Freddie Francis,Q1615432,Tales from the Crypt
Q976248,Peter Collinson,Q1617093,The Earthling
Q55277,John Boorman,Q1624413,Hope and Glory
Q5981361,Ian Darling,Q4734386,Alone Across Australia
Q27043697,Jon Muir,Q4734386,Alone Across Australia
Q7803256,Tim Burstall,Q4738201,Alvin Purple
Q5231407,David Bilcock,Q4738206,Alvin Rides Again
Q7352335,Robin Copping,Q4738206,Alvin Rides Again
Q7668046,T.O. McCreadie,Q4738397,Always Another Dawn
Q532307,Nadia Tass,Q4749060,Amy
Q6537578,Lex Marinos,Q4750061,An Indecent Obsession
Q6234993,John Gavin,Q4750086,An Interrupted Divorce
Q2397306,Michael Rymer,Q4762078,Angel Baby
Q5542148,George Marlow,Q4762335,Angel of his Dreams
Q47799114,Daniel Nettheim,Q4763958,Angst
Q5560473,Gil Brealey,Q4769203,Annie's Coming Out
Q2342969,Rob Sitch,Q4778174,Any Questions for Ben?
Q328660,George T. Miller,Q4778424,Anzacs
Q38030232,Sarah Spillane,Q4795619,Around the Block
Q86468409,Phil K. Walsh,Q4795621,Around the Boree Log
Q27902911,Geoff Collins,Q4795645,Around the World in 80 Days
Q110620104,Stephen MacLean,Q4795652,Around the World in 80 Ways
Q6234993,John Gavin,Q4808851,Assigned to his Wife
Q131349926,Simon Heath,Q4812357,At Last... Bullamakanka: The Motion Picture
Q1351727,Val Guest,Q4818956,Au Pair Girls
Q5492176,Franklyn Barrett,Q4823511,Australia's Peril
Q6228224,John D. Lamond,Q4823558,Australia After Dark
Q3421009,Raymond Longford,Q4823565,Australia Calls
Q3421009,Raymond Longford,Q4823566,Australia Calls
Q6116523,Jackie McKimmie,Q4824097,Australian Dream
Q3430994,Richard Lowenstein,Q4824403,Australian Made: The Movie
Q5523655,Garnet Mae,Q4824563,Australian Pie
Q2059818,Paul Goldman,Q4824629,Australian Rules
Q117860580,Chris McCullough,Q4828080,Avengers of the Reef
Q117885652,Solrun Hoaas,Q4830757,Aya
Q118121478,Rivka Hartman,Q4838755,Bachelor Girl
Q6833913,Michael Robertson,Q4839322,Back of Beyond
Q4908103,Bill Bennett,Q4839678,Backlash
Q543563,Phillip Noyce,Q4839718,Backroads
Q7519865,Simon Target,Q4839735,Backsliding
Q3087612,Jonathan Hardy,Q4839748,Backstage
